client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
3a86bd15910d833632790b9add9c145d13da9059bf68b0ea09fbf8b53a67fda0e216b0b6e714008c361ef8f7377729fdf254d94dc6f614ee3fe10a1aa7edb8ca	common_voice_uk_20992778.mp3	Чи будуть запитання до Віктора Миколайовича?	0	2	teens	male		uk	
055927e61b27054550e0a3aa36a89b6187affb4f7c59cee5a43b017a0f2a1f648e730f96572e195253ccb6ff0d35b61c4c610bc30b4939772461899ca8c94ffd	common_voice_uk_20995231.mp3	Пане Андрію!	1	2	thirties	male		uk	
055927e61b27054550e0a3aa36a89b6187affb4f7c59cee5a43b017a0f2a1f648e730f96572e195253ccb6ff0d35b61c4c610bc30b4939772461899ca8c94ffd	common_voice_uk_20995238.mp3	Текстові повідомлення чи блоґінґ на їх фоні виглядають значно менш радикально.	1	2	thirties	male		uk	
055927e61b27054550e0a3aa36a89b6187affb4f7c59cee5a43b017a0f2a1f648e730f96572e195253ccb6ff0d35b61c4c610bc30b4939772461899ca8c94ffd	common_voice_uk_20995252.mp3	Ми теж відкрили вогонь і примусили наших ворогів залягти просто на бруківку.	1	2	thirties	male		uk	
055927e61b27054550e0a3aa36a89b6187affb4f7c59cee5a43b017a0f2a1f648e730f96572e195253ccb6ff0d35b61c4c610bc30b4939772461899ca8c94ffd	common_voice_uk_20995253.mp3	І тому ми сьогодні не знаємо, яким ми хочемо мати місто.	0	2	thirties	male		uk	
055927e61b27054550e0a3aa36a89b6187affb4f7c59cee5a43b017a0f2a1f648e730f96572e195253ccb6ff0d35b61c4c610bc30b4939772461899ca8c94ffd	common_voice_uk_20995254.mp3	Підозрюваний, обвинувачений чи підсудний має право на захист.	0	2	thirties	male		uk	
055927e61b27054550e0a3aa36a89b6187affb4f7c59cee5a43b017a0f2a1f648e730f96572e195253ccb6ff0d35b61c4c610bc30b4939772461899ca8c94ffd	common_voice_uk_20995260.mp3	Котра корова богато риче, мало молока дає.	1	2	thirties	male		uk	
055927e61b27054550e0a3aa36a89b6187affb4f7c59cee5a43b017a0f2a1f648e730f96572e195253ccb6ff0d35b61c4c610bc30b4939772461899ca8c94ffd	common_voice_uk_20995264.mp3	Знімок зірка опублікувала на своїй сторінці.	1	2	thirties	male		uk	
3a86bd15910d833632790b9add9c145d13da9059bf68b0ea09fbf8b53a67fda0e216b0b6e714008c361ef8f7377729fdf254d94dc6f614ee3fe10a1aa7edb8ca	common_voice_uk_21022064.mp3	І через шість років вчені перевірили, чи ці пари досі разом.	0	2	teens	male		uk	
3a86bd15910d833632790b9add9c145d13da9059bf68b0ea09fbf8b53a67fda0e216b0b6e714008c361ef8f7377729fdf254d94dc6f614ee3fe10a1aa7edb8ca	common_voice_uk_21022341.mp3	Також апелюють до загальновідомих речей, які насправді є поширеними міфами.	0	2	teens	male		uk	
3a86bd15910d833632790b9add9c145d13da9059bf68b0ea09fbf8b53a67fda0e216b0b6e714008c361ef8f7377729fdf254d94dc6f614ee3fe10a1aa7edb8ca	common_voice_uk_21022357.mp3	Кого не пече, той ся не відсуває.	1	2	teens	male		uk	
3a86bd15910d833632790b9add9c145d13da9059bf68b0ea09fbf8b53a67fda0e216b0b6e714008c361ef8f7377729fdf254d94dc6f614ee3fe10a1aa7edb8ca	common_voice_uk_21022504.mp3	Журналіст ковзає по поверхні, йому зазвичай ніколи копати глибоко.	1	2	teens	male		uk	
3a86bd15910d833632790b9add9c145d13da9059bf68b0ea09fbf8b53a67fda0e216b0b6e714008c361ef8f7377729fdf254d94dc6f614ee3fe10a1aa7edb8ca	common_voice_uk_21022503.mp3	Подібні копії є в Лондоні, Парижі, Копенгагені і Вашингтоні.	1	2	teens	male		uk	
3a86bd15910d833632790b9add9c145d13da9059bf68b0ea09fbf8b53a67fda0e216b0b6e714008c361ef8f7377729fdf254d94dc6f614ee3fe10a1aa7edb8ca	common_voice_uk_21022517.mp3	Легко розпочали, я вважаю, що легко і закінчимо.	0	2	teens	male		uk	
3a86bd15910d833632790b9add9c145d13da9059bf68b0ea09fbf8b53a67fda0e216b0b6e714008c361ef8f7377729fdf254d94dc6f614ee3fe10a1aa7edb8ca	common_voice_uk_21022543.mp3	Неправда гнобить і протидіє, але тим дужче бажання боротися з нею.	1	2	teens	male		uk	
3a86bd15910d833632790b9add9c145d13da9059bf68b0ea09fbf8b53a67fda0e216b0b6e714008c361ef8f7377729fdf254d94dc6f614ee3fe10a1aa7edb8ca	common_voice_uk_21022890.mp3	Звісно, кожен із цих шляхів має свої ризики, — погоджується видання.	0	2	teens	male		uk	
f9e2e625541b7c22e249ed22594da25a2fe3eb2ee3e0175b0defd866a174400d84327e67fd12bf2000394ff326eb8bb0bb1c2546cbdb2025de66f3bf7d629ff6	common_voice_uk_21050513.mp3	Як би звав-звав, коби лиш що дав!	0	2	teens	male		uk	
f9e2e625541b7c22e249ed22594da25a2fe3eb2ee3e0175b0defd866a174400d84327e67fd12bf2000394ff326eb8bb0bb1c2546cbdb2025de66f3bf7d629ff6	common_voice_uk_21050753.mp3	Навалили слуги гори лісу під стіни і ну топить	0	2	teens	male		uk	
f9e2e625541b7c22e249ed22594da25a2fe3eb2ee3e0175b0defd866a174400d84327e67fd12bf2000394ff326eb8bb0bb1c2546cbdb2025de66f3bf7d629ff6	common_voice_uk_21050755.mp3	І тому це не є те питання, яке необхідно піднімати.	0	2	teens	male		uk	
f9e2e625541b7c22e249ed22594da25a2fe3eb2ee3e0175b0defd866a174400d84327e67fd12bf2000394ff326eb8bb0bb1c2546cbdb2025de66f3bf7d629ff6	common_voice_uk_21051270.mp3	Навіщо відкладати на завтра те, що можна зробити післязавтра	0	2	teens	male		uk	
f9e2e625541b7c22e249ed22594da25a2fe3eb2ee3e0175b0defd866a174400d84327e67fd12bf2000394ff326eb8bb0bb1c2546cbdb2025de66f3bf7d629ff6	common_voice_uk_21051273.mp3	ми все включили.	1	2	teens	male		uk	
710900627b6becca86637542c6772362e863ce0c26726f99f8d8fae0e9b6d01a8eed23066d022fce52394b0c3569649621dd8ac9b99866bd9ebf8933458f5a24	common_voice_uk_21076300.mp3	Хай юність догорить – ми віддані життю і нам воздасться в славі	0	2	twenties	male		uk	
710900627b6becca86637542c6772362e863ce0c26726f99f8d8fae0e9b6d01a8eed23066d022fce52394b0c3569649621dd8ac9b99866bd9ebf8933458f5a24	common_voice_uk_21076340.mp3	- Так чого ж ви йдете на той Яр? Другою дорогою йдiть.	1	2	twenties	male		uk	
710900627b6becca86637542c6772362e863ce0c26726f99f8d8fae0e9b6d01a8eed23066d022fce52394b0c3569649621dd8ac9b99866bd9ebf8933458f5a24	common_voice_uk_21076382.mp3	Кусай тілько, аби-с міг пролиґнути.	1	2	twenties	male		uk	
710900627b6becca86637542c6772362e863ce0c26726f99f8d8fae0e9b6d01a8eed23066d022fce52394b0c3569649621dd8ac9b99866bd9ebf8933458f5a24	common_voice_uk_21076486.mp3	У дитинствi фiзiолога Павлова укусив собака.	0	2	twenties	male		uk	
710900627b6becca86637542c6772362e863ce0c26726f99f8d8fae0e9b6d01a8eed23066d022fce52394b0c3569649621dd8ac9b99866bd9ebf8933458f5a24	common_voice_uk_21076498.mp3	Як не на спанню, то на вбованню.	1	2	twenties	male		uk	
710900627b6becca86637542c6772362e863ce0c26726f99f8d8fae0e9b6d01a8eed23066d022fce52394b0c3569649621dd8ac9b99866bd9ebf8933458f5a24	common_voice_uk_21076521.mp3	Бути вірним дружбі —означає ділити з другом не тільки радість, а й горе	0	2	twenties	male		uk	
7f3835df2de1e41866e24729463a5dd173c27ec5cb689184182b7f7b12f95a8fa4abd22a9ca7e91f692b626331ae8c15f9631b5717faa318ccfee2c34df481ca	common_voice_uk_21087634.mp3	Вилізи, бідо, з води, ліпше з бідов, як без біди.	0	2	twenties	female		uk	
7f3835df2de1e41866e24729463a5dd173c27ec5cb689184182b7f7b12f95a8fa4abd22a9ca7e91f692b626331ae8c15f9631b5717faa318ccfee2c34df481ca	common_voice_uk_21087691.mp3	Ці пошуки ведуть його ледь не через усю Європу.	0	2	twenties	female		uk	
7f3835df2de1e41866e24729463a5dd173c27ec5cb689184182b7f7b12f95a8fa4abd22a9ca7e91f692b626331ae8c15f9631b5717faa318ccfee2c34df481ca	common_voice_uk_21087693.mp3	Труднощі з вирощуванням їжі – один із вже очевидних наслідків зміни клімату.	0	2	twenties	female		uk	
710900627b6becca86637542c6772362e863ce0c26726f99f8d8fae0e9b6d01a8eed23066d022fce52394b0c3569649621dd8ac9b99866bd9ebf8933458f5a24	common_voice_uk_21089137.mp3	Я тимчасово осліп через панічний напад.	0	2	twenties	male		uk	
4e8d83c47ea58faa90a3ffa7af47e4894634bbee9a82acbbffd05509bb68b98211319793df0028d68e53d61a4509ae437207b0fc8f808ec28938d2f8be28f6b1	common_voice_uk_21090717.mp3	І як швидко взагалі ми зможемо ввести в експлуатацію другий та третій блоки?	1	2	thirties	male		uk	
4e8d83c47ea58faa90a3ffa7af47e4894634bbee9a82acbbffd05509bb68b98211319793df0028d68e53d61a4509ae437207b0fc8f808ec28938d2f8be28f6b1	common_voice_uk_21090714.mp3	Забере його в сiльосптехнiку.	1	2	thirties	male		uk	
4e8d83c47ea58faa90a3ffa7af47e4894634bbee9a82acbbffd05509bb68b98211319793df0028d68e53d61a4509ae437207b0fc8f808ec28938d2f8be28f6b1	common_voice_uk_21090733.mp3	на закупівлі електронного обладнання для шкіл.	0	2	thirties	male		uk	
4e8d83c47ea58faa90a3ffa7af47e4894634bbee9a82acbbffd05509bb68b98211319793df0028d68e53d61a4509ae437207b0fc8f808ec28938d2f8be28f6b1	common_voice_uk_21090736.mp3	Ми говоримо про повагу, Олег Валерійович, давайте триматися поваги.	1	2	thirties	male		uk	
2988d8dd1bf2c0ebe9f568f871b195e1f455d71edb00a8f8d6e416e62f5879ba7eb7160a8af0e9ec6db9928d21b3849f198e238f53f89ecb876376ca9586eb9b	common_voice_uk_21095881.mp3	У нас їх ціла папка.	1	2				uk	
2988d8dd1bf2c0ebe9f568f871b195e1f455d71edb00a8f8d6e416e62f5879ba7eb7160a8af0e9ec6db9928d21b3849f198e238f53f89ecb876376ca9586eb9b	common_voice_uk_21095882.mp3	Світлина для привертання уваги - дієвий метод просування контенту в Інстаграмі	1	2				uk	
2988d8dd1bf2c0ebe9f568f871b195e1f455d71edb00a8f8d6e416e62f5879ba7eb7160a8af0e9ec6db9928d21b3849f198e238f53f89ecb876376ca9586eb9b	common_voice_uk_21095862.mp3	Цілком імовірно, що такі групи були створені й для інших груп населення.	1	2				uk	
2988d8dd1bf2c0ebe9f568f871b195e1f455d71edb00a8f8d6e416e62f5879ba7eb7160a8af0e9ec6db9928d21b3849f198e238f53f89ecb876376ca9586eb9b	common_voice_uk_21095918.mp3	Також хотілось би почути відповідь.	0	2				uk	
2988d8dd1bf2c0ebe9f568f871b195e1f455d71edb00a8f8d6e416e62f5879ba7eb7160a8af0e9ec6db9928d21b3849f198e238f53f89ecb876376ca9586eb9b	common_voice_uk_21095971.mp3	Я щось наче голод чую.	0	2				uk	
055927e61b27054550e0a3aa36a89b6187affb4f7c59cee5a43b017a0f2a1f648e730f96572e195253ccb6ff0d35b61c4c610bc30b4939772461899ca8c94ffd	common_voice_uk_21098288.mp3	Азурит утворюється в зонах окиснення мідистих мінералів.	1	2	thirties	male		uk	
4e8d83c47ea58faa90a3ffa7af47e4894634bbee9a82acbbffd05509bb68b98211319793df0028d68e53d61a4509ae437207b0fc8f808ec28938d2f8be28f6b1	common_voice_uk_21106621.mp3	Ех, їдять його мухи з комарями...	0	2	thirties	male		uk	
4e8d83c47ea58faa90a3ffa7af47e4894634bbee9a82acbbffd05509bb68b98211319793df0028d68e53d61a4509ae437207b0fc8f808ec28938d2f8be28f6b1	common_voice_uk_21106632.mp3	І наостанок, ви вірите, що з корупційного зерна може вирости чесний чиновник?	0	2	thirties	male		uk	
4e8d83c47ea58faa90a3ffa7af47e4894634bbee9a82acbbffd05509bb68b98211319793df0028d68e53d61a4509ae437207b0fc8f808ec28938d2f8be28f6b1	common_voice_uk_21106640.mp3	запри стайню, коли коні вкрали	0	2	thirties	male		uk	
4e8d83c47ea58faa90a3ffa7af47e4894634bbee9a82acbbffd05509bb68b98211319793df0028d68e53d61a4509ae437207b0fc8f808ec28938d2f8be28f6b1	common_voice_uk_21106648.mp3	Вони також легко й пухасто смiялись.	0	2	thirties	male		uk	
2988d8dd1bf2c0ebe9f568f871b195e1f455d71edb00a8f8d6e416e62f5879ba7eb7160a8af0e9ec6db9928d21b3849f198e238f53f89ecb876376ca9586eb9b	common_voice_uk_21110223.mp3	Це якраз такий пункт, який всюди в світі діє.	0	2				uk	
2988d8dd1bf2c0ebe9f568f871b195e1f455d71edb00a8f8d6e416e62f5879ba7eb7160a8af0e9ec6db9928d21b3849f198e238f53f89ecb876376ca9586eb9b	common_voice_uk_21110303.mp3	"Усі об'єднання громадян рівні перед законом."	0	2				uk	
f9e2e625541b7c22e249ed22594da25a2fe3eb2ee3e0175b0defd866a174400d84327e67fd12bf2000394ff326eb8bb0bb1c2546cbdb2025de66f3bf7d629ff6	common_voice_uk_21112169.mp3	Над долинами стоїть сизий легкий туман.	1	2	teens	male		uk	
ccc8d53272eb1d72af079e7f7c38c5594201d32f5262846ca7369fde3d6a10ddeaef6b7d4b98131674e86bf809f92c65e30dd97a0c4742eed9204c902cc10cfd	common_voice_uk_21137920.mp3	Законом може бути визначений обов’язковий досудовий порядок урегулювання спору.	0	2				uk	
