client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
b48c394c4100262413644d461f513e883a69c56138b2b4765066091c767586697954abe316f2c4c404ad49d0395d3c2046441a592baa171b1cdce67ad58186b7	common_voice_uk_22390649.mp3	В Україні суттєво змінюється термічний режим, режим зволоження, вітру.	0	0				uk	
b48c394c4100262413644d461f513e883a69c56138b2b4765066091c767586697954abe316f2c4c404ad49d0395d3c2046441a592baa171b1cdce67ad58186b7	common_voice_uk_22390647.mp3	Крути, як хоч, а річку перескоч.	0	0				uk	
b48c394c4100262413644d461f513e883a69c56138b2b4765066091c767586697954abe316f2c4c404ad49d0395d3c2046441a592baa171b1cdce67ad58186b7	common_voice_uk_22390651.mp3	Реалії гібридної війни надто незрозумілі для простих громадян по обидва боки від кордону.	0	0				uk	
b48c394c4100262413644d461f513e883a69c56138b2b4765066091c767586697954abe316f2c4c404ad49d0395d3c2046441a592baa171b1cdce67ad58186b7	common_voice_uk_22390648.mp3	Це все інші території.	0	0				uk	
b48c394c4100262413644d461f513e883a69c56138b2b4765066091c767586697954abe316f2c4c404ad49d0395d3c2046441a592baa171b1cdce67ad58186b7	common_voice_uk_22390652.mp3	Азурита використовується для виготовлення синьої фарби	0	0				uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410722.mp3	Це неприпустимо.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410702.mp3	Шити-пороти, аби більше роботи.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410708.mp3	студент завжди бореться....до обіду зі сном, після обіду - з голодом	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410721.mp3	Нічки не доспала.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410705.mp3	краще із усіх	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410704.mp3	Коли риба спіймана, вона вже не потребує принади.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410723.mp3	Повну цивільну дієздатність має фізична особа, яка досягла вісімнадцяти років	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410724.mp3	От тут, за станцiєю, мiстечко.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410725.mp3	Іноді ми отримуємо щось,щоб зрозуміти,що воно нам не потрібне	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410741.mp3	А совiсть - це така культура, що не кожен її культивує в наш час.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410743.mp3	Дійшли згоди?	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410744.mp3	Жінка в хаті три кути тримає.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410742.mp3	Я переконаний	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410745.mp3	У його тiльки пiдросли вуса, та весь став неначе ширший.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410710.mp3	Є прохання підтримати даний проект рішення.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410767.mp3	Усі дороги ведуть до Рима - кінцева мета одна й та сама, хоча шляхи різні	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410773.mp3	Мене неначе струмом вдарило.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410772.mp3	Дуже простий приклад.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410768.mp3	Мельпомена - театр взагалі або уособлення трагедії як жанру	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410770.mp3	Разумкову передам.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410784.mp3	Не можна збільшувати концентрацію парникових газів.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410782.mp3	Працювали підприємства з випуску будівельних матеріалів, продуктів харчування.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410781.mp3	Чужа вош дужче кусає.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410786.mp3	Він виконав прохання головуючого і це дуже приємно.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410785.mp3	Все ми правильно робимо.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410813.mp3	Послуживши рiк чи два, вислужила собi добру хату, грунт, пару коней, овець, корiвку.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410815.mp3	Джомолунгма є пірамідальним піком.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410816.mp3	Тим часом і її подруга теж мило усміхалася Носові, пхала якісь папери.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410817.mp3	А як спереду, то хтось з нас живий не буде...	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410814.mp3	Рівно через рік ми всі будемо мільйонерами!	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410845.mp3	Біолог, що вміє програмувати, часто має переваги на ринку праці.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410843.mp3	Справа от у чому!	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410846.mp3	Лунає оповіщення системи безпеки фабрики, яке попереджає про наближення ракети з ядерною боєголовкою.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410844.mp3	Дуже дивна ситуація!	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410847.mp3	А я молода дівчина	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410883.mp3	Російська мова здійснила свою інтервенцію у наш український простір декілька століть тому	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410875.mp3	На острові живуть приблизно чотири мільйони людей.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410879.mp3	Я ж вас запитав.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410881.mp3	За що? Ну, хай тi барбоси, а свої, а хлопцi? Бояться вже.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410904.mp3	запри стайню, коли коні вкрали	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410902.mp3	І з цього моменту ми переходимо до консультацій.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410905.mp3	Без роботи і день роком стає	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410906.mp3	Одну хвилину я собі як Перший заступник Голови Верховної Ради дозволю.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410907.mp3	Серіал фабуляризує елементи сучасної гібридної війни — власне, окупації Норвегії Російською Федерацією.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410927.mp3	Я дякую всім за плідну роботу!	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410925.mp3	Скриня Пандори - вмістилище зла, лиховісний дар	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410926.mp3	Це за даними внутрішнього дослідження однієї з лідируючих політсил.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410928.mp3	А хоча ми вже не того віку.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410929.mp3	Вони знесли стінку без нашого погодження.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410953.mp3	Щоправда, тоді інформація про призначення у Київ була на рівні чуток.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410955.mp3	Щобільше, є вміння, яке називається вмінням робити багато речей одночасно.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410956.mp3	Тисячі квадратних метрів так і залишилися невикористаними з моменту відкриття.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410958.mp3	У мене питання до доповідача.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410957.mp3	Чи вони зберігаються?	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410993.mp3	Всі знають про наші взаємовідносини.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410982.mp3	Кожен лаваш наповнюємо начинкою та скручуємо трубочкою.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410980.mp3	багачеви дідько задурно дитину колише, а бідному й за гроші ни хоче	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410983.mp3	Зберігаємо спокій та плануємо	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410984.mp3	З чим баба на торг, з тим з торгу.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410991.mp3	Квапиться, як з козами на ярмарок.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410990.mp3	Пригадай лиш собі, яка я була в її віці.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410978.mp3	Вовочка, не гойдайся на дідусі, він не для цього повісився	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410992.mp3	І щодо цього були справедливі нарікання.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410994.mp3	І за взірець, за натурне тло взята «безнадьога» російської глибинки.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22410997.mp3	А най тебе качка копне!	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22411000.mp3	Під час наповнення кулі з’явилася дірка, тож від польоту відмовилися.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22411005.mp3	Але це було занадто просто.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22411002.mp3	в кого в руках, в того в зубах	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22411004.mp3	Ці процеси стали причиною аномально теплої зими цьогоріч.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22411009.mp3	Щось у мене голова в труси падає	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22411007.mp3	на встановлення таких систем у будинках.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22411003.mp3	Вона подобається більше старшим.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22411008.mp3	І це далеко не всі аргументи на користь вивчення Сі.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22411006.mp3	Хочу додати нові речення	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22411047.mp3	Валаамова ослиця - мовчазна і покірна людина, що несподівано починає обурюватись	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22411022.mp3	на закупівлі електронного обладнання для шкіл.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22411024.mp3	Кожен має право на тупість, але дехто цим правом зловживає	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22411027.mp3	Треба підхарчитись, бо щось мене нудить.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22411028.mp3	"чим і як живуть райони, вулиці, подвір""я, будинки."	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22411029.mp3	У тому ж районі!	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22411046.mp3	Щоб побачив, як без тебе з горя висихаю	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22411045.mp3	Говорить таке, що ні лізе, ні тече.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22411048.mp3	По - третє, прекрасно співпрацюють ломбарди із перекупниками із радіоринків.	0	0	fourties	male		uk	
c131a08f9b4910b859dae55cd2f1c4299126a373050685fac90646cc4c837a46f6d7c5c49b160af73dcc21e82d78026e3625b59558f63396c2f27e01761b7c5f	common_voice_uk_22411049.mp3	Американська письменниця єврейського походження.	0	0	fourties	male		uk	
